2025-09-11 20:06:11 | INFO     | world.vehicle_simulator.main:178 | configure() | Logging system configured: level=INFO, verbose=False, console=True, file=True, structured=False
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS002 data worker stopped
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS002 transmitter disconnected
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS002 turned OFF
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS003
2025-09-11 20:17:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:17:39 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS003 transmitter disconnected
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS003 data worker stopped
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS003 turned OFF
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for ZR1001
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device ZR1001 data worker stopped
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device ZR1001 transmitter disconnected
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for ZR1001 turned OFF
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.main:201 | stop() | Active simulator stopped
2025-09-11 20:17:40 | INFO     | world.vehicle_simulator.main:203 | stop() | Vehicle Simulator stopped
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:198 | configure() | Logging system configured: level=INFO, verbose=False, console=True, file=True, structured=False
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:318 | log_system_info() | ============================================================
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:319 | log_system_info() | VEHICLE SIMULATOR LOGGING SYSTEM
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:320 | log_system_info() | ============================================================
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:321 | log_system_info() | Log Level: INFO
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:322 | log_system_info() | Logging Mode: verbose
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:323 | log_system_info() | Console Logging: True
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:324 | log_system_info() | File Logging: True
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:325 | log_system_info() | Structured Logging: False
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:327 | log_system_info() | Log Directory: E:\projects\arknettransit\vehicle_simulator\logs
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:328 | log_system_info() | ============================================================
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:80 | __init__() | Socket.IO API monitor initialized for: http://localhost:8000
2025-09-11 20:17:53 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:132 | _monitor_loop() | Starting Socket.IO monitoring loop
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:110 | start_monitoring() | Socket.IO API monitoring started
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:153 | _attempt_connection() | Attempting Socket.IO connection to http://localhost:8000
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.data_provider:41 | __init__() | Fleet data provider initialized with Socket.IO monitoring for http://localhost:8000
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.data_provider:42 | __init__() | Waiting for fleet manager API connection...
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:51 | __init__() | Database connection established
2025-09-11 20:17:53 | DEBUG    | world.vehicle_simulator.main:62 | __init__() | Vehicle Simulator initialized with database-driven architecture
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:108 | run_depot_simulator() | Starting Database-Driven Depot Simulator...
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:109 | run_depot_simulator() |    Using database for fleet data
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:110 | run_depot_simulator() |    Navigator provides realistic route following
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:111 | run_depot_simulator() |    Tick time: 2.0 seconds
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.main:118 | run_depot_simulator() |    Timetable operations: enabled
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:80 | __init__() | Socket.IO API monitor initialized for: http://localhost:8000
2025-09-11 20:17:53 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:132 | _monitor_loop() | Starting Socket.IO monitoring loop
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:110 | start_monitoring() | Socket.IO API monitoring started
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.api_monitor:153 | _attempt_connection() | Attempting Socket.IO connection to http://localhost:8000
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.data_provider:41 | __init__() | Fleet data provider initialized with Socket.IO monitoring for http://localhost:8000
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.providers.data_provider:42 | __init__() | Waiting for fleet manager API connection...
2025-09-11 20:17:53 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.core.timetable_scheduler:113 | __init__() | Timetable scheduler initialized with 30s precision
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.core.depot_manager:129 | _load_fleet_data() | Loading fleet data from database...
2025-09-11 20:17:53 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (0s/10s)
2025-09-11 20:17:54 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (1s/10s)
2025-09-11 20:17:55 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (2s/10s)
2025-09-11 20:17:56 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (3s/10s)
2025-09-11 20:17:57 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (4s/10s)
2025-09-11 20:17:57 | WARNING  | world.vehicle_simulator.providers.api_monitor:189 | _attempt_connection() | ⚠️ Socket.IO connection failed (attempt 1): Connection error
2025-09-11 20:17:57 | WARNING  | world.vehicle_simulator.core.depot_manager:122 | _on_api_status_change() | ⚠️ Fleet Manager API disconnected: Connection failed: Connection error
2025-09-11 20:17:57 | WARNING  | world.vehicle_simulator.providers.api_monitor:189 | _attempt_connection() | ⚠️ Socket.IO connection failed (attempt 1): Connection error
2025-09-11 20:17:58 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (5s/10s)
2025-09-11 20:17:59 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (6s/10s)
2025-09-11 20:18:00 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (7s/10s)
2025-09-11 20:18:01 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (8s/10s)
2025-09-11 20:18:02 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (9s/10s)
2025-09-11 20:18:03 | WARNING  | world.vehicle_simulator.core.depot_manager:141 | _load_fleet_data() | Fleet Manager API not available after waiting - using empty fleet data
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.core.depot_manager:185 | _create_vehicle_instances() | Creating vehicle instances from database data...
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.core.depot_manager:207 | _create_vehicle_instances() | Created 0 vehicle instances
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.core.depot_manager:318 | _setup_timetable_operations() | Setting up timetable operations...
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.core.timetable_scheduler:134 | load_today_schedule() | Loading today's vehicle schedules in capacity mode...
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.providers.data_provider:344 | get_schedules() | Failed to get schedules: 'NoneType' object has no attribute 'db'
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.providers.data_provider:238 | get_routes() | Failed to get routes: 'NoneType' object has no attribute 'db'
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.providers.data_provider:108 | _ensure_api_available() | Fleet Manager API not available: Connection failed: Connection error
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.core.timetable_scheduler:146 | load_today_schedule() | Failed to load schedule: Fleet Manager API not available: Connection failed: Connection error
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.core.depot_manager:330 | _setup_timetable_operations() | Failed to setup timetable operations: Fleet Manager API not available: Connection failed: Connection error
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.core.depot_manager:114 | __init__() | Failed to initialize DepotManager: Fleet Manager API not available: Connection failed: Connection error
2025-09-11 20:18:03 | ERROR    | world.vehicle_simulator.main:146 | run_depot_simulator() | Failed to start depot simulator: Fleet Manager API not available: Connection failed: Connection error
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.main:148 | run_depot_simulator() | Falling back to basic vehicle simulator with GPS transmission...
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.main:150 | run_depot_simulator() | 🚌 Starting Basic Vehicle Simulator (GPS Fallback Mode)...
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.main:151 | run_depot_simulator() |    📡 GPS transmission enabled
2025-09-11 20:18:03 | INFO     | world.vehicle_simulator.main:152 | run_depot_simulator() |    ⏱️ Tick time: 2.0 seconds
2025-09-11 20:18:04 | WARNING  | world.vehicle_simulator.simulators.simulator:118 | _load_vehicles() | Database unavailable (module 'paramiko' has no attribute 'DSSKey'), using dummy data
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.simulators.simulator:222 | _load_dummy_data() | 🎭 Created 4 dummy vehicles
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device BUS001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice BUS001 initialized
2025-09-11 20:18:04 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin BUS001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for BUS001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device BUS001 data worker started
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for BUS001 turned ON
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: BUS001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device BUS002
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice BUS002 initialized
2025-09-11 20:18:04 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin BUS002
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for BUS002
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device BUS002 data worker started
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for BUS002 turned ON
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: BUS002
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device BUS003
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice BUS003 initialized
2025-09-11 20:18:04 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin BUS003
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for BUS003
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device BUS003 data worker started
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for BUS003 turned ON
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: BUS003
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device ZR1001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice ZR1001 initialized
2025-09-11 20:18:04 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin ZR1001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for ZR1001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device ZR1001 data worker started
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for ZR1001 turned ON
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: ZR1001
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:162 | run_depot_simulator() | ✅ Basic Vehicle Simulator started with GPS transmission
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:339 | main() | ============================================================
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:340 | main() | 🚌 Vehicle Simulator - Timed Mode
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:341 | main() | ============================================================
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:342 | main() | ⏱️  Update Interval: 2.0 seconds
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:343 | main() | ⏰ Duration: 3.0 seconds
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:344 | main() | 🚀 Mode: depot
2025-09-11 20:18:04 | INFO     | world.vehicle_simulator.main:345 | main() | ------------------------------------------------------------
2025-09-11 20:18:06 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device ZR1001 transmitter connected
2025-09-11 20:18:06 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS001 transmitter connected
2025-09-11 20:18:06 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS002 transmitter connected
2025-09-11 20:18:06 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS003 transmitter connected
2025-09-11 20:18:08 | INFO     | world.vehicle_simulator.main:379 | main() | ------------------------------------------------------------
2025-09-11 20:18:08 | INFO     | world.vehicle_simulator.main:380 | main() | ✅ Timed Simulation Complete
2025-09-11 20:18:08 | INFO     | world.vehicle_simulator.main:192 | stop() | Stopping Vehicle Simulator...
2025-09-11 20:18:08 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS001
2025-09-11 20:18:08 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:18:09 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS001 transmitter disconnected
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS001 data worker stopped
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS001 turned OFF
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS002
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS002 data worker stopped
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS002 transmitter disconnected
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS002 turned OFF
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS003
2025-09-11 20:18:10 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:18:11 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS003 transmitter disconnected
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS003 data worker stopped
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS003 turned OFF
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for ZR1001
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device ZR1001 data worker stopped
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device ZR1001 transmitter disconnected
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for ZR1001 turned OFF
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.main:201 | stop() | Active simulator stopped
2025-09-11 20:18:12 | INFO     | world.vehicle_simulator.main:203 | stop() | Vehicle Simulator stopped
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:198 | configure() | Logging system configured: level=INFO, verbose=False, console=True, file=True, structured=False
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:318 | log_system_info() | ============================================================
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:319 | log_system_info() | VEHICLE SIMULATOR LOGGING SYSTEM
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:320 | log_system_info() | ============================================================
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:321 | log_system_info() | Log Level: INFO
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:322 | log_system_info() | Logging Mode: normal
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:323 | log_system_info() | Console Logging: True
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:324 | log_system_info() | File Logging: True
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:325 | log_system_info() | Structured Logging: False
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:327 | log_system_info() | Log Directory: E:\projects\arknettransit\vehicle_simulator\logs
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:328 | log_system_info() | ============================================================
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.api_monitor:80 | __init__() | Socket.IO API monitor initialized for: http://localhost:8000
2025-09-11 20:18:23 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.api_monitor:132 | _monitor_loop() | Starting Socket.IO monitoring loop
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.api_monitor:110 | start_monitoring() | Socket.IO API monitoring started
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.api_monitor:153 | _attempt_connection() | Attempting Socket.IO connection to http://localhost:8000
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.data_provider:41 | __init__() | Fleet data provider initialized with Socket.IO monitoring for http://localhost:8000
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.providers.data_provider:42 | __init__() | Waiting for fleet manager API connection...
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:51 | __init__() | Database connection established
2025-09-11 20:18:23 | DEBUG    | world.vehicle_simulator.main:62 | __init__() | Vehicle Simulator initialized with database-driven architecture
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:108 | run_depot_simulator() | Starting Database-Driven Depot Simulator...
2025-09-11 20:18:23 | INFO     | world.vehicle_simulator.main:109 | run_depot_simulator() |    Using database for fleet data
